date,product,sales,price,is_promotion,weather_index,day_of_week,month,year,week_of_year,is_holiday
2022-01-12,Electronics,148.0,157.05,0,47.53,2,1,2022,2,0
2022-01-13,Electronics,145.0,157.05,0,61.96,3,1,2022,2,0
2022-01-14,Electronics,168.0,157.05,0,62.32,4,1,2022,2,0
2022-01-15,Electronics,178.0,157.05,0,61.76,5,1,2022,2,0
2022-01-16,Electronics,184.0,157.05,0,65.79,6,1,2022,2,0
2022-01-17,Electronics,147.0,157.05,0,55.72,0,1,2022,3,0
2022-01-18,Electronics,157.0,157.05,0,72.24,1,1,2022,3,0
2022-01-19,Electronics,166.0,157.05,0,58.05,2,1,2022,3,0
2022-01-20,Electronics,137.0,157.05,0,67.25,3,1,2022,3,0
2022-01-21,Electronics,181.0,157.05,0,55.71,4,1,2022,3,0
2022-01-22,Electronics,183.0,157.05,0,60.14,5,1,2022,3,0
2022-01-23,Electronics,204.0,157.05,0,73.01,6,1,2022,3,0
2022-01-24,Electronics,148.0,157.05,0,64.76,0,1,2022,4,0
2022-01-25,Electronics,124.0,157.05,0,70.89,1,1,2022,4,0
2022-01-26,Electronics,154.0,157.05,0,68.5,2,1,2022,4,0
2022-01-27,Electronics,144.0,157.05,0,67.4,3,1,2022,4,0
2022-01-28,Electronics,165.0,157.05,0,75.36,4,1,2022,4,0
2022-01-29,Electronics,180.0,157.05,0,67.97,5,1,2022,4,0
2022-01-30,Electronics,183.0,157.05,0,60.85,6,1,2022,4,0
2022-01-31,Electronics,152.0,157.05,0,66.33,0,1,2022,5,0
2022-02-01,Electronics,141.0,157.05,0,73.69,1,2,2022,5,0
2022-02-02,Electronics,145.0,157.05,0,73.5,2,2,2022,5,0
2022-02-03,Electronics,153.0,157.05,0,64.26,3,2,2022,5,0
2022-02-04,Electronics,188.0,157.05,0,69.05,4,2,2022,5,0
2022-02-05,Electronics,188.0,157.05,0,70.32,5,2,2022,5,0
2022-02-06,Electronics,,157.05,0,71.96,6,2,2022,5,0
2022-02-07,Electronics,156.0,157.05,0,67.46,0,2,2022,6,0
2022-02-08,Electronics,137.0,157.05,0,71.74,1,2,2022,6,0
2022-02-09,Electronics,151.0,157.05,0,71.77,2,2,2022,6,0
2022-02-10,Electronics,150.0,157.05,0,79.8,3,2,2022,6,0
2022-02-11,Electronics,164.0,157.05,0,80.51,4,2,2022,6,0
2022-02-12,Electronics,194.0,157.05,0,76.25,5,2,2022,6,0
2022-02-13,Electronics,214.0,157.05,0,75.52,6,2,2022,6,0
2022-02-14,Electronics,263.0,157.05,0,78.68,0,2,2022,7,1
2022-02-15,Electronics,138.0,157.05,0,74.38,1,2,2022,7,0
2022-02-16,Electronics,137.0,157.05,0,73.21,2,2,2022,7,0
2022-02-17,Electronics,154.0,157.05,0,74.72,3,2,2022,7,0
2022-02-18,Electronics,151.0,157.05,0,76.7,4,2,2022,7,0
2022-02-19,Electronics,189.0,157.05,0,74.51,5,2,2022,7,0
2022-02-20,Electronics,180.0,157.05,0,81.59,6,2,2022,7,0
2022-02-21,Electronics,140.0,157.05,0,84.86,0,2,2022,8,0
2022-02-22,Electronics,124.0,157.05,0,73.7,1,2,2022,8,0
2022-02-23,Electronics,115.0,157.05,0,82.18,2,2,2022,8,0
2022-02-24,Electronics,115.0,157.05,0,81.36,3,2,2022,8,0
2022-02-25,Electronics,143.0,157.05,0,84.57,4,2,2022,8,0
2022-02-26,Electronics,172.0,157.05,0,83.18,5,2,2022,8,0
2022-02-27,Electronics,171.0,157.05,0,76.36,6,2,2022,8,0
2022-02-28,Electronics,153.0,157.05,0,77.68,0,2,2022,9,0
2022-03-01,Electronics,141.0,157.05,0,84.5,1,3,2022,9,0
2022-03-02,Electronics,117.0,157.05,0,89.84,2,3,2022,9,0
2022-03-03,Electronics,137.0,157.05,0,73.96,3,3,2022,9,0
2022-03-04,Electronics,147.0,157.05,0,87.09,4,3,2022,9,0
2022-03-05,Electronics,169.0,157.05,0,91.63,5,3,2022,9,0
2022-03-06,Electronics,171.0,157.05,0,85.22,6,3,2022,9,0
2022-03-07,Electronics,134.0,157.05,0,89.03,0,3,2022,10,0
2022-03-08,Electronics,121.0,157.05,0,83.05,1,3,2022,10,0
2022-03-09,Electronics,133.0,157.05,0,86.24,2,3,2022,10,0
2022-03-10,Electronics,117.0,157.05,0,79.0,3,3,2022,10,0
2022-03-11,Electronics,146.0,157.05,0,75.63,4,3,2022,10,0
2022-03-12,Electronics,201.0,157.05,0,92.31,5,3,2022,10,0
2022-03-13,Electronics,165.0,157.05,0,82.9,6,3,2022,10,0
2022-03-14,Electronics,137.0,157.05,0,85.76,0,3,2022,11,0
2022-03-15,Electronics,121.0,157.05,0,81.32,1,3,2022,11,0
2022-03-16,Electronics,123.0,157.05,0,81.4,2,3,2022,11,0
2022-03-17,Electronics,123.0,157.05,0,87.76,3,3,2022,11,0
2022-03-18,Electronics,139.0,157.05,0,85.15,4,3,2022,11,0
2022-03-19,Electronics,150.0,157.05,0,90.85,5,3,2022,11,0
2022-03-20,Electronics,161.0,157.05,0,91.38,6,3,2022,11,0
2022-03-21,Electronics,110.0,157.05,0,90.86,0,3,2022,12,0
2022-03-22,Electronics,121.0,157.05,0,90.57,1,3,2022,12,0
2022-03-23,Electronics,123.0,157.05,0,97.38,2,3,2022,12,0
2022-03-24,Electronics,122.0,157.05,0,84.26,3,3,2022,12,0
2022-03-25,Electronics,131.0,157.05,0,89.41,4,3,2022,12,0
2022-03-26,Electronics,,157.05,0,95.43,5,3,2022,12,0
2022-03-27,Electronics,146.0,157.05,0,96.16,6,3,2022,12,0
2022-03-28,Electronics,122.0,157.05,0,82.78,0,3,2022,13,0
2022-03-29,Electronics,94.0,157.05,0,88.38,1,3,2022,13,0
2022-03-30,Electronics,105.0,157.05,0,96.76,2,3,2022,13,0
2022-03-31,Electronics,95.0,157.05,0,92.53,3,3,2022,13,0
2022-04-01,Electronics,113.0,157.05,0,90.98,4,4,2022,13,0
2022-04-02,Electronics,162.0,157.05,0,88.91,5,4,2022,13,0
2022-04-03,Electronics,153.0,157.05,0,88.06,6,4,2022,13,0
2022-04-04,Electronics,102.0,157.05,0,91.4,0,4,2022,14,0
2022-04-05,Electronics,92.0,157.05,0,88.65,1,4,2022,14,0
2022-04-06,Electronics,78.0,157.05,0,89.65,2,4,2022,14,0
2022-04-07,Electronics,103.0,157.05,0,90.2,3,4,2022,14,0
2022-04-08,Electronics,146.0,157.05,0,86.34,4,4,2022,14,0
2022-04-09,Electronics,144.0,157.05,0,92.31,5,4,2022,14,0
2022-04-10,Electronics,215.0,131.93,1,104.12,6,4,2022,14,0
2022-04-11,Electronics,177.0,131.93,1,80.55,0,4,2022,15,0
2022-04-12,Electronics,145.0,131.93,1,90.94,1,4,2022,15,0
2022-04-13,Electronics,95.0,157.05,0,85.38,2,4,2022,15,0
2022-04-14,Electronics,103.0,157.05,0,91.93,3,4,2022,15,0
2022-04-15,Electronics,115.0,157.05,0,89.12,4,4,2022,15,0
2022-04-16,Electronics,276.0,114.78,1,92.53,5,4,2022,15,0
2022-04-17,Electronics,260.0,114.78,1,94.42,6,4,2022,15,0
2022-04-18,Electronics,202.0,114.78,1,89.31,0,4,2022,16,0
2022-04-19,Electronics,176.0,114.78,1,93.81,1,4,2022,16,0
2022-04-20,Electronics,196.0,114.78,1,76.21,2,4,2022,16,0
2022-04-21,Electronics,110.0,157.05,0,95.66,3,4,2022,16,0
2022-04-22,Electronics,102.0,157.05,0,89.35,4,4,2022,16,0
2022-04-23,Electronics,116.0,157.05,0,92.62,5,4,2022,16,0
2022-04-24,Electronics,135.0,157.05,0,80.87,6,4,2022,16,0
2022-04-25,Electronics,91.0,157.05,0,82.55,0,4,2022,17,0
2022-04-26,Electronics,100.0,157.05,0,87.15,1,4,2022,17,0
2022-04-27,Electronics,85.0,157.05,0,86.05,2,4,2022,17,0
2022-04-28,Electronics,103.0,157.05,0,87.25,3,4,2022,17,0
2022-04-29,Electronics,106.0,157.05,0,90.94,4,4,2022,17,0
2022-04-30,Electronics,121.0,157.05,0,76.37,5,4,2022,17,0
2022-05-01,Electronics,131.0,157.05,0,89.74,6,5,2022,17,0
2022-05-02,Electronics,85.0,157.05,0,84.57,0,5,2022,18,0
2022-05-03,Electronics,79.0,157.05,0,83.15,1,5,2022,18,0
2022-05-04,Electronics,81.0,157.05,0,76.45,2,5,2022,18,0
2022-05-05,Electronics,91.0,157.05,0,85.95,3,5,2022,18,0
2022-05-06,Electronics,155.0,124.68,1,70.98,4,5,2022,18,0
2022-05-07,Electronics,211.0,124.68,1,85.9,5,5,2022,18,0
2022-05-08,Electronics,188.0,124.68,1,74.8,6,5,2022,18,0
2022-05-09,Electronics,162.0,124.68,1,82.11,0,5,2022,19,0
2022-05-10,Electronics,66.0,157.05,0,80.83,1,5,2022,19,0
2022-05-11,Electronics,75.0,157.05,0,86.84,2,5,2022,19,0
2022-05-12,Electronics,72.0,157.05,0,79.66,3,5,2022,19,0
2022-05-13,Electronics,88.0,157.05,0,76.64,4,5,2022,19,0
2022-05-14,Electronics,110.0,157.05,0,77.12,5,5,2022,19,0
2022-05-15,Electronics,104.0,157.05,0,85.55,6,5,2022,19,0
2022-05-16,Electronics,78.0,157.05,0,81.39,0,5,2022,20,0
2022-05-17,Electronics,76.0,157.05,0,76.3,1,5,2022,20,0
2022-05-18,Electronics,77.0,157.05,0,76.55,2,5,2022,20,0
2022-05-19,Electronics,73.0,157.05,0,69.4,3,5,2022,20,0
2022-05-20,Electronics,95.0,157.05,0,78.66,4,5,2022,20,0
2022-05-21,Electronics,108.0,157.05,0,67.41,5,5,2022,20,0
2022-05-22,Electronics,,157.05,0,79.44,6,5,2022,20,0
2022-05-23,Electronics,79.0,157.05,0,75.79,0,5,2022,21,0
2022-05-24,Electronics,76.0,157.05,0,86.55,1,5,2022,21,0
2022-05-25,Electronics,84.0,157.05,0,68.56,2,5,2022,21,0
2022-05-26,Electronics,76.0,157.05,0,73.0,3,5,2022,21,0
2022-05-27,Electronics,84.0,157.05,0,81.94,4,5,2022,21,0
2022-05-28,Electronics,92.0,157.05,0,78.34,5,5,2022,21,0
2022-05-29,Electronics,88.0,157.05,0,68.33,6,5,2022,21,0
2022-05-30,Electronics,66.0,157.05,0,72.35,0,5,2022,22,0
2022-05-31,Electronics,66.0,157.05,0,70.65,1,5,2022,22,0
2022-06-01,Electronics,69.0,157.05,0,71.46,2,6,2022,22,0
2022-06-02,Electronics,75.0,157.05,0,65.96,3,6,2022,22,0
2022-06-03,Electronics,84.0,157.05,0,68.4,4,6,2022,22,0
2022-06-04,Electronics,89.0,157.05,0,60.25,5,6,2022,22,0
2022-06-05,Electronics,99.0,157.05,0,68.3,6,6,2022,22,0
2022-06-06,Electronics,75.0,157.05,0,69.25,0,6,2022,23,0
2022-06-07,Electronics,68.0,157.05,0,65.24,1,6,2022,23,0
2022-06-08,Electronics,64.0,157.05,0,57.67,2,6,2022,23,0
2022-06-09,Electronics,74.0,157.05,0,70.05,3,6,2022,23,0
2022-06-10,Electronics,82.0,157.05,0,66.29,4,6,2022,23,0
2022-06-11,Electronics,81.0,157.05,0,60.19,5,6,2022,23,0
2022-06-12,Electronics,90.0,157.05,0,61.77,6,6,2022,23,0
2022-06-13,Electronics,70.0,157.05,0,55.02,0,6,2022,24,0
2022-06-14,Electronics,62.0,157.05,0,56.74,1,6,2022,24,0
2022-06-15,Electronics,67.0,157.05,0,58.52,2,6,2022,24,0
2022-06-16,Electronics,61.0,157.05,0,66.69,3,6,2022,24,0
2022-06-17,Electronics,87.0,157.05,0,56.68,4,6,2022,24,0
2022-06-18,Electronics,99.0,157.05,0,62.41,5,6,2022,24,0
2022-06-19,Electronics,87.0,157.05,0,55.85,6,6,2022,24,0
2022-06-20,Electronics,69.0,157.05,0,59.11,0,6,2022,25,0
2022-06-21,Electronics,53.0,157.05,0,56.48,1,6,2022,25,0
2022-06-22,Electronics,59.0,157.05,0,60.88,2,6,2022,25,0
2022-06-23,Electronics,67.0,157.05,0,53.16,3,6,2022,25,0
2022-06-24,Electronics,71.0,157.05,0,47.29,4,6,2022,25,0
2022-06-25,Electronics,94.0,157.05,0,47.56,5,6,2022,25,0
2022-06-26,Electronics,101.0,157.05,0,51.12,6,6,2022,25,0
2022-06-27,Electronics,60.0,157.05,0,46.85,0,6,2022,26,0
2022-06-28,Electronics,61.0,157.05,0,54.46,1,6,2022,26,0
2022-06-29,Electronics,65.0,157.05,0,49.39,2,6,2022,26,0
2022-06-30,Electronics,77.0,157.05,0,62.91,3,6,2022,26,0
2022-07-01,Electronics,70.0,157.05,0,41.66,4,7,2022,26,0
2022-07-02,Electronics,90.0,157.05,0,50.67,5,7,2022,26,0
2022-07-03,Electronics,100.0,157.05,0,43.33,6,7,2022,26,0
2022-07-04,Electronics,81.0,157.05,0,45.81,0,7,2022,27,1
2022-07-05,Electronics,58.0,157.05,0,48.3,1,7,2022,27,0
2022-07-06,Electronics,62.0,157.05,0,35.28,2,7,2022,27,0
2022-07-07,Electronics,65.0,157.05,0,47.4,3,7,2022,27,0
2022-07-08,Electronics,83.0,157.05,0,55.05,4,7,2022,27,0
2022-07-09,Electronics,91.0,157.05,0,42.58,5,7,2022,27,0
2022-07-10,Electronics,75.0,157.05,0,45.47,6,7,2022,27,0
2022-07-11,Electronics,108.0,140.42,1,48.61,0,7,2022,28,0
2022-07-12,Electronics,97.0,140.42,1,41.99,1,7,2022,28,0
2022-07-13,Electronics,111.0,140.42,1,39.23,2,7,2022,28,0
2022-07-14,Electronics,101.0,140.42,1,30.08,3,7,2022,28,0
2022-07-15,Electronics,116.0,140.42,1,43.99,4,7,2022,28,0
2022-07-16,Electronics,146.0,140.42,1,39.55,5,7,2022,28,0
2022-07-17,Electronics,95.0,157.05,0,34.39,6,7,2022,28,0
2022-07-18,Electronics,71.0,157.05,0,39.42,0,7,2022,29,0
2022-07-19,Electronics,58.0,157.05,0,35.21,1,7,2022,29,0
2022-07-20,Electronics,69.0,157.05,0,34.83,2,7,2022,29,0
2022-07-21,Electronics,65.0,157.05,0,39.86,3,7,2022,29,0
2022-07-22,Electronics,82.0,157.05,0,29.48,4,7,2022,29,0
2022-07-23,Electronics,146.0,124.88,1,40.77,5,7,2022,29,0
2022-07-24,Electronics,169.0,124.88,1,27.9,6,7,2022,29,0
2022-07-25,Electronics,117.0,124.88,1,30.94,0,7,2022,30,0
2022-07-26,Electronics,62.0,157.05,0,43.24,1,7,2022,30,0
2022-07-27,Electronics,72.0,157.05,0,38.64,2,7,2022,30,0
2022-07-28,Electronics,74.0,157.05,0,32.87,3,7,2022,30,0
2022-07-29,Electronics,79.0,157.05,0,27.06,4,7,2022,30,0
2022-07-30,Electronics,107.0,157.05,0,28.51,5,7,2022,30,0
2022-07-31,Electronics,91.0,157.05,0,30.92,6,7,2022,30,0
2022-08-01,Electronics,73.0,157.05,0,30.14,0,8,2022,31,0
2022-08-02,Electronics,73.0,157.05,0,28.9,1,8,2022,31,0
2022-08-03,Electronics,67.0,157.05,0,28.62,2,8,2022,31,0
2022-08-04,Electronics,78.0,157.05,0,27.12,3,8,2022,31,0
2022-08-05,Electronics,83.0,157.05,0,20.41,4,8,2022,31,0
2022-08-06,Electronics,96.0,157.05,0,24.47,5,8,2022,31,0
2022-08-07,Electronics,109.0,157.05,0,31.06,6,8,2022,31,0
2022-08-08,Electronics,69.0,157.05,0,19.09,0,8,2022,32,0
2022-08-09,Electronics,,157.05,0,24.44,1,8,2022,32,0
2022-08-10,Electronics,83.0,157.05,0,20.75,2,8,2022,32,0
2022-08-11,Electronics,95.0,157.05,0,24.87,3,8,2022,32,0
2022-08-12,Electronics,87.0,157.05,0,21.85,4,8,2022,32,0
2022-08-13,Electronics,88.0,157.05,0,30.66,5,8,2022,32,0
2022-08-14,Electronics,100.0,157.05,0,25.3,6,8,2022,32,0
2022-08-15,Electronics,77.0,157.05,0,15.71,0,8,2022,33,0
2022-08-16,Electronics,77.0,157.05,0,25.13,1,8,2022,33,0
2022-08-17,Electronics,71.0,157.05,0,17.42,2,8,2022,33,0
2022-08-18,Electronics,86.0,157.05,0,17.93,3,8,2022,33,0
2022-08-19,Electronics,99.0,157.05,0,21.92,4,8,2022,33,0
2022-08-20,Electronics,96.0,157.05,0,17.43,5,8,2022,33,0
2022-08-21,Electronics,114.0,157.05,0,23.91,6,8,2022,33,0
2022-08-22,Electronics,97.0,157.05,0,15.13,0,8,2022,34,0
2022-08-23,Electronics,83.0,157.05,0,15.48,1,8,2022,34,0
2022-08-24,Electronics,79.0,157.05,0,14.87,2,8,2022,34,0
2022-08-25,Electronics,86.0,157.05,0,14.91,3,8,2022,34,0
2022-08-26,Electronics,105.0,157.05,0,22.83,4,8,2022,34,0
2022-08-27,Electronics,99.0,157.05,0,20.09,5,8,2022,34,0
2022-08-28,Electronics,115.0,157.05,0,25.11,6,8,2022,34,0
2022-08-29,Electronics,85.0,157.05,0,27.53,0,8,2022,35,0
2022-08-30,Electronics,99.0,157.05,0,10.67,1,8,2022,35,0
2022-08-31,Electronics,85.0,157.05,0,15.83,2,8,2022,35,0
2022-09-01,Electronics,104.0,157.05,0,9.25,3,9,2022,35,0
2022-09-02,Electronics,96.0,157.05,0,10.91,4,9,2022,35,0
2022-09-03,Electronics,127.0,157.05,0,11.33,5,9,2022,35,0
2022-09-04,Electronics,123.0,157.05,0,8.88,6,9,2022,35,0
2022-09-05,Electronics,86.0,157.05,0,8.61,0,9,2022,36,0
2022-09-06,Electronics,92.0,157.05,0,12.85,1,9,2022,36,0
2022-09-07,Electronics,99.0,157.05,0,7.21,2,9,2022,36,0
2022-09-08,Electronics,94.0,157.05,0,17.24,3,9,2022,36,0
2022-09-09,Electronics,96.0,157.05,0,8.18,4,9,2022,36,0
2022-09-10,Electronics,127.0,157.05,0,26.57,5,9,2022,36,0
2022-09-11,Electronics,117.0,157.05,0,10.03,6,9,2022,36,0
2022-09-12,Electronics,95.0,157.05,0,12.43,0,9,2022,37,0
2022-09-13,Electronics,95.0,157.05,0,5.38,1,9,2022,37,0
2022-09-14,Electronics,82.0,157.05,0,20.18,2,9,2022,37,0
2022-09-15,Electronics,89.0,157.05,0,17.06,3,9,2022,37,0
2022-09-16,Electronics,121.0,157.05,0,12.77,4,9,2022,37,0
2022-09-17,Electronics,129.0,157.05,0,4.38,5,9,2022,37,0
2022-09-18,Electronics,106.0,157.05,0,12.01,6,9,2022,37,0
2022-09-19,Electronics,109.0,157.05,0,5.21,0,9,2022,38,0
2022-09-20,Electronics,103.0,157.05,0,17.99,1,9,2022,38,0
2022-09-21,Electronics,95.0,157.05,0,14.61,2,9,2022,38,0
2022-09-22,Electronics,96.0,157.05,0,10.93,3,9,2022,38,0
2022-09-23,Electronics,131.0,157.05,0,-1.83,4,9,2022,38,0
2022-09-24,Electronics,146.0,157.05,0,5.35,5,9,2022,38,0
2022-09-25,Electronics,167.0,157.05,0,13.63,6,9,2022,38,0
2022-09-26,Electronics,111.0,157.05,0,16.2,0,9,2022,39,0
2022-09-27,Electronics,109.0,157.05,0,15.63,1,9,2022,39,0
2022-09-28,Electronics,104.0,157.05,0,2.08,2,9,2022,39,0
2022-09-29,Electronics,120.0,157.05,0,11.53,3,9,2022,39,0
2022-09-30,Electronics,136.0,157.05,0,15.08,4,9,2022,39,0
2022-10-01,Electronics,164.0,157.05,0,1.71,5,10,2022,39,0
2022-10-02,Electronics,141.0,157.05,0,9.97,6,10,2022,39,0
2022-10-03,Electronics,109.0,157.05,0,11.4,0,10,2022,40,0
2022-10-04,Electronics,107.0,157.05,0,8.56,1,10,2022,40,0
2022-10-05,Electronics,118.0,157.05,0,0.85,2,10,2022,40,0
2022-10-06,Electronics,132.0,157.05,0,8.53,3,10,2022,40,0
2022-10-07,Electronics,131.0,157.05,0,8.59,4,10,2022,40,0
2022-10-08,Electronics,151.0,157.05,0,9.57,5,10,2022,40,0
2022-10-09,Electronics,158.0,157.05,0,7.59,6,10,2022,40,0
2022-10-10,Electronics,116.0,157.05,0,8.29,0,10,2022,41,0
2022-10-11,Electronics,126.0,157.05,0,10.42,1,10,2022,41,0
2022-10-12,Electronics,95.0,157.05,0,12.96,2,10,2022,41,0
2022-10-13,Electronics,115.0,157.05,0,9.36,3,10,2022,41,0
2022-10-14,Electronics,133.0,157.05,0,8.99,4,10,2022,41,0
2022-10-15,Electronics,133.0,157.05,0,11.66,5,10,2022,41,0
2022-10-16,Electronics,149.0,157.05,0,1.77,6,10,2022,41,0
2022-10-17,Electronics,115.0,157.05,0,13.94,0,10,2022,42,0
2022-10-18,Electronics,120.0,157.05,0,11.75,1,10,2022,42,0
2022-10-19,Electronics,132.0,157.05,0,12.16,2,10,2022,42,0
2022-10-20,Electronics,126.0,157.05,0,16.98,3,10,2022,42,0
2022-10-21,Electronics,136.0,157.05,0,2.64,4,10,2022,42,0
2022-10-22,Electronics,169.0,157.05,0,2.78,5,10,2022,42,0
2022-10-23,Electronics,182.0,157.05,0,14.27,6,10,2022,42,0
2022-10-24,Electronics,119.0,157.05,0,13.13,0,10,2022,43,0
2022-10-25,Electronics,118.0,157.05,0,14.29,1,10,2022,43,0
2022-10-26,Electronics,132.0,157.05,0,11.41,2,10,2022,43,0
2022-10-27,Electronics,132.0,157.05,0,17.34,3,10,2022,43,0
2022-10-28,Electronics,162.0,157.05,0,18.98,4,10,2022,43,0
2022-10-29,Electronics,177.0,157.05,0,17.06,5,10,2022,43,0
2022-10-30,Electronics,185.0,157.05,0,13.66,6,10,2022,43,0
2022-10-31,Electronics,184.0,157.05,0,4.76,0,10,2022,44,1
2022-11-01,Electronics,132.0,157.05,0,19.5,1,11,2022,44,0
2022-11-02,Electronics,129.0,157.05,0,22.12,2,11,2022,44,0
2022-11-03,Electronics,126.0,157.05,0,19.6,3,11,2022,44,0
2022-11-04,Electronics,140.0,157.05,0,12.35,4,11,2022,44,0
2022-11-05,Electronics,193.0,157.05,0,20.51,5,11,2022,44,0
2022-11-06,Electronics,176.0,157.05,0,21.84,6,11,2022,44,0
2022-11-07,Electronics,127.0,157.05,0,25.74,0,11,2022,45,0
2022-11-08,Electronics,135.0,157.05,0,13.98,1,11,2022,45,0
2022-11-09,Electronics,147.0,157.05,0,17.66,2,11,2022,45,0
2022-11-10,Electronics,117.0,157.05,0,22.96,3,11,2022,45,0
2022-11-11,Electronics,145.0,157.05,0,19.95,4,11,2022,45,0
2022-11-12,Electronics,175.0,157.05,0,14.53,5,11,2022,45,0
2022-11-13,Electronics,208.0,157.05,0,22.66,6,11,2022,45,0
2022-11-14,Electronics,146.0,157.05,0,23.95,0,11,2022,46,0
2022-11-15,Electronics,149.0,157.05,0,21.97,1,11,2022,46,0
2022-11-16,Electronics,,157.05,0,23.12,2,11,2022,46,0
2022-11-17,Electronics,134.0,157.05,0,21.22,3,11,2022,46,0
2022-11-18,Electronics,175.0,157.05,0,30.41,4,11,2022,46,0
2022-11-19,Electronics,195.0,157.05,0,19.03,5,11,2022,46,0
2022-11-20,Electronics,200.0,157.05,0,21.12,6,11,2022,46,0
2022-11-21,Electronics,144.0,157.05,0,24.64,0,11,2022,47,0
2022-11-22,Electronics,147.0,157.05,0,29.51,1,11,2022,47,0
2022-11-23,Electronics,144.0,157.05,0,18.17,2,11,2022,47,0
2022-11-24,Electronics,354.0,157.05,0,19.66,3,11,2022,47,1
2022-11-25,Electronics,553.0,157.05,0,16.58,4,11,2022,47,1
2022-11-26,Electronics,173.0,157.05,0,27.5,5,11,2022,47,0
2022-11-27,Electronics,161.0,157.05,0,22.31,6,11,2022,47,0
2022-11-28,Electronics,162.0,157.05,0,26.56,0,11,2022,48,0
2022-11-29,Electronics,161.0,157.05,0,32.37,1,11,2022,48,0
2022-11-30,Electronics,134.0,157.05,0,26.45,2,11,2022,48,0
2022-12-01,Electronics,131.0,157.05,0,31.41,3,12,2022,48,0
2022-12-02,Electronics,178.0,157.05,0,29.35,4,12,2022,48,0
2022-12-03,Electronics,444.0,111.31,1,34.82,5,12,2022,48,0
2022-12-04,Electronics,466.0,111.31,1,34.45,6,12,2022,48,0
2022-12-05,Electronics,324.0,111.31,1,29.23,0,12,2022,49,0
2022-12-06,Electronics,296.0,111.31,1,32.47,1,12,2022,49,0
2022-12-07,Electronics,137.0,157.05,0,39.16,2,12,2022,49,0
2022-12-08,Electronics,157.0,157.05,0,36.54,3,12,2022,49,0
2022-12-09,Electronics,175.0,157.05,0,28.23,4,12,2022,49,0
2022-12-10,Electronics,189.0,157.05,0,39.13,5,12,2022,49,0
2022-12-11,Electronics,236.0,157.05,0,31.08,6,12,2022,49,0
2022-12-12,Electronics,177.0,157.05,0,44.21,0,12,2022,50,0
2022-12-13,Electronics,165.0,157.05,0,42.92,1,12,2022,50,0
2022-12-14,Electronics,139.0,157.05,0,39.91,2,12,2022,50,0
2022-12-15,Electronics,170.0,157.05,0,39.91,3,12,2022,50,0
2022-12-16,Electronics,191.0,157.05,0,38.74,4,12,2022,50,0
2022-12-17,Electronics,215.0,157.05,0,43.85,5,12,2022,50,0
2022-12-18,Electronics,225.0,157.05,0,39.27,6,12,2022,50,0
2022-12-19,Electronics,164.0,157.05,0,42.97,0,12,2022,51,0
2022-12-20,Electronics,162.0,157.05,0,46.83,1,12,2022,51,0
2022-12-21,Electronics,159.0,157.05,0,40.34,2,12,2022,51,0
2022-12-22,Electronics,164.0,157.05,0,40.75,3,12,2022,51,0
2022-12-23,Electronics,157.0,157.05,0,38.54,4,12,2022,51,0
2022-12-24,Electronics,211.0,157.05,0,39.87,5,12,2022,51,0
2022-12-25,Electronics,492.0,157.05,0,36.73,6,12,2022,51,1
2022-12-26,Electronics,254.0,157.05,0,50.21,0,12,2022,52,1
2022-12-27,Electronics,174.0,157.05,0,56.29,1,12,2022,52,0
2022-12-28,Electronics,173.0,157.05,0,55.06,2,12,2022,52,0
2022-12-29,Electronics,178.0,157.05,0,40.49,3,12,2022,52,0
2022-12-30,Electronics,187.0,157.05,0,52.94,4,12,2022,52,0
2022-12-31,Electronics,372.0,157.05,0,57.11,5,12,2022,52,1
2023-01-01,Electronics,372.0,157.05,0,48.4,6,1,2023,52,1
2023-01-02,Electronics,160.0,157.05,0,51.88,0,1,2023,1,0
2023-01-03,Electronics,140.0,157.05,0,42.03,1,1,2023,1,0
2023-01-04,Electronics,157.0,157.05,0,54.09,2,1,2023,1,0
2023-01-05,Electronics,161.0,157.05,0,48.12,3,1,2023,1,0
2023-01-06,Electronics,164.0,157.05,0,55.12,4,1,2023,1,0
2023-01-07,Electronics,209.0,157.05,0,47.0,5,1,2023,1,0
2023-01-08,Electronics,204.0,157.05,0,58.21,6,1,2023,1,0
2023-01-09,Electronics,179.0,157.05,0,61.29,0,1,2023,2,0
2023-01-10,Electronics,164.0,157.05,0,52.94,1,1,2023,2,0
2023-01-11,Electronics,152.0,157.05,0,51.84,2,1,2023,2,0
2023-01-12,Electronics,163.0,157.05,0,47.42,3,1,2023,2,0
2023-01-13,Electronics,183.0,157.05,0,57.54,4,1,2023,2,0
2023-01-14,Electronics,205.0,157.05,0,56.64,5,1,2023,2,0
2023-01-15,Electronics,187.0,157.05,0,52.46,6,1,2023,2,0
2023-01-16,Electronics,154.0,157.05,0,63.14,0,1,2023,3,0
2023-01-17,Electronics,143.0,157.05,0,59.29,1,1,2023,3,0
2023-01-18,Electronics,135.0,157.05,0,56.82,2,1,2023,3,0
2023-01-19,Electronics,165.0,157.05,0,60.08,3,1,2023,3,0
2023-01-20,Electronics,186.0,157.05,0,68.86,4,1,2023,3,0
2023-01-21,Electronics,324.0,121.57,1,67.16,5,1,2023,3,0
2023-01-22,Electronics,368.0,121.57,1,64.14,6,1,2023,3,0
2023-01-23,Electronics,305.0,121.57,1,68.52,0,1,2023,4,0
