date,product,sales,price,is_promotion,weather_index,day_of_week,month,year,week_of_year,is_holiday,price_ratio,quarter,is_weekend,day_of_year,trend_index,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,product_id
2021-04-25,Automotive,35.0,52.36,0,86.0,6,4,2021,16,0,1.0184224507598707,2,1,115,114,46.0,39.0,56.5,35.0,34.0,7.118052168020923,35.65,10.324184863874162,0.9242907221930933,-0.3816892202666588,-0.7055836101071774,-0.70862667826446,-0.38566340624360745,0.9226395488404875,0
2021-04-26,Automotive,25.0,52.36,0,93.96,0,4,2021,17,0,1.0184224507598707,2,0,116,115,35.0,31.0,43.0,24.0,33.42857142857143,6.803360514166141,35.88333333333333,10.223943612349679,0.9175836260593937,-0.39754281428255595,-0.7295575540864876,-0.6839194216246105,-0.33752289959411347,0.941317317512847,0
2021-04-27,Automotive,31.0,52.36,0,89.56,1,4,2021,17,0,1.0184224507598707,2,0,117,116,25.0,27.0,53.0,26.0,32.57142857142857,7.50238057457198,35.583333333333336,10.411435468068138,0.9106046300942162,-0.4132786077829042,-0.7526668275320083,-0.6584015846980489,-0.2884824328806098,0.9574851883550389,0
2021-04-28,Automotive,31.0,52.36,0,86.74,2,4,2021,17,0,1.0184224507598707,2,0,118,117,31.0,28.0,41.0,22.0,33.142857142857146,7.1514234347336645,35.45,10.444723135598684,0.9033558023246845,-0.4288919379124835,-0.7748840413670406,-0.6321034111873488,-0.23867276600594997,0.9711000518829505,0
2021-04-29,Automotive,36.0,52.36,0,93.46,3,4,2021,17,0,1.0184224507598707,2,0,119,118,31.0,29.0,50.0,29.0,33.57142857142857,6.876460883747903,35.68333333333333,10.256607065972021,0.895839290734909,-0.4443781781046132,-0.7961828637826154,-0.6050560696488494,-0.1882267098432439,0.9821256058680006,0
2021-04-30,Automotive,37.0,52.36,0,92.18,4,4,2021,17,0,1.0184224507598707,2,0,120,119,36.0,38.0,56.5,32.0,34.57142857142857,6.604471789556553,36.016666666666666,10.092232702407347,0.8880573226294932,-0.45973273945210397,-0.8165380514459157,-0.5772916165517278,-0.13727877211326517,0.9905324521322227,0
2021-05-01,Automotive,45.0,52.36,0,86.54,5,5,2021,17,0,1.0184224507598707,2,1,121,120,37.0,46.0,56.5,40.0,34.42857142857143,6.52832655579118,36.516666666666666,9.739258745897468,0.8800122039735357,-0.47495107206704995,-0.8359254794186365,-0.5488429582847199,-0.0859647987374467,0.9962981749346077,0
2021-05-02,Automotive,45.0,52.36,0,98.41,6,5,2021,17,0,1.0184224507598707,2,1,122,121,45.0,35.0,39.0,32.0,34.285714285714285,6.237368187365775,37.05,9.751525079663715,0.8717063187093218,-0.4900286664290592,-0.8543221697498269,-0.5197438121555157,-0.034421611622745804,0.9994074007397048,0
2021-05-03,Automotive,34.0,52.36,0,82.94,0,5,2021,18,0,1.0184224507598707,2,0,123,122,45.0,25.0,31.0,29.0,35.714285714285715,7.454624643228477,37.483333333333334,9.808057325777986,0.8631421280499114,-0.5049610547215204,-0.8717063187093217,-0.4900286664290594,0.017213356155833904,0.9998518392091162,0
2021-05-04,Automotive,32.0,52.36,0,89.3,1,5,2021,18,0,1.0184224507598707,2,0,124,123,34.0,31.0,27.0,29.0,37.0,5.9160797830996765,37.28333333333333,9.816140239187824,0.854322169749827,-0.5197438121555155,-0.888057322629493,-0.4597327394521046,0.06880242680232015,0.9976303053065857,0
2021-05-05,Automotive,27.0,52.36,0,81.47,2,5,2021,18,0,1.0184224507598707,2,0,125,124,32.0,31.0,28.0,26.0,37.142857142857146,5.756983337031459,37.28333333333333,9.816140239187824,0.8452490573530633,-0.5343725582809786,-0.9033558023246842,-0.4288919379124841,0.12020804489935226,0.9927487224577403,0
2021-05-06,Automotive,32.0,52.36,0,87.57,3,5,2021,18,0,1.0184224507598707,2,0,126,125,27.0,36.0,29.0,27.0,36.57142857142857,6.604471789556554,37.21666666666667,9.880914495347477,0.8359254794186372,-0.548842958284719,-0.9175836260593934,-0.3975428142825566,0.1712931441814773,0.9852201067560606,0
2021-05-07,Automotive,37.0,52.36,0,81.42,4,5,2021,18,0,1.0184224507598707,2,0,127,126,32.0,37.0,38.0,29.0,36.0,6.831300510639786,37.31666666666667,9.809815047408788,0.8263541987239096,-0.5631507242749186,-0.9307239310379793,-0.3657225234972692,0.2219215130041654,0.9750645322571948,0
2021-05-08,Automotive,41.0,52.36,0,84.57,5,5,2021,18,0,1.0184224507598707,2,1,128,127,37.0,45.0,46.0,33.0,36.0,6.831300510639786,37.68333333333333,9.575006377357504,0.8165380514459161,-0.5772916165517272,-0.9427611433904206,-0.33346877891818705,0.27195815753410474,0.9623090774541488,0
2021-05-09,Automotive,41.0,52.36,0,93.8,6,5,2021,18,0,1.0184224507598707,2,1,129,128,41.0,45.0,35.0,56.5,35.42857142857143,6.078847008469755,38.15,9.375454011995076,0.8064799463209448,-0.5912614448635781,-0.9536809966304455,-0.300819807635668,0.3212696616923639,0.9469877530760755,0
2021-05-10,Automotive,35.0,52.36,0,86.19,0,5,2021,19,0,1.0184224507598707,2,0,130,129,41.0,34.0,25.0,43.0,34.857142857142854,5.145501965424873,38.55,9.226414478979963,0.7961828637826158,-0.6050560696488488,-0.9634705485641486,-0.26781430516217486,0.3697245428906735,0.9291414114031742,0
2021-05-11,Automotive,29.0,52.36,0,83.38,1,5,2021,19,0,1.0184224507598707,2,0,131,130,35.0,32.0,31.0,53.0,35.0,5.131601439446957,38.61666666666667,9.192091178283924,0.7856498550787147,-0.6186714032625031,-0.9721181966290612,-0.23449138957041052,0.4171936026123165,0.908817637339503,0
2021-05-12,Automotive,33.0,52.36,0,76.68,2,5,2021,19,0,1.0184224507598707,2,0,132,131,29.0,27.0,31.0,41.0,34.57142857142857,5.533448076836755,37.7,8.705527376130165,0.7748840413670407,-0.6321034111873487,-0.9796136916454901,-0.20089055513063528,0.4635502709028508,0.8860706215341381,0
2021-05-13,Automotive,33.0,52.36,0,81.05,3,5,2021,19,0,1.0184224507598707,2,0,133,132,33.0,32.0,36.0,50.0,35.42857142857143,4.5408201482825055,37.36666666666667,8.687022954734953,0.7638886127905428,-0.6453481132295501,-0.9859481499638303,-0.1670516255021195,0.5086709438521045,0.8609610158889943,0
2021-05-14,Automotive,35.0,52.36,0,74.61,4,5,2021,19,0,1.0184224507598707,2,0,134,133,33.0,37.0,37.0,56.5,35.57142857142857,4.429339411136648,36.7,8.199663575941438,0.7526668275320085,-0.6584015846980488,-0.9911140639934546,-0.13301470653419636,0.5524353131676191,0.8335557718385702,0
2021-05-15,Automotive,39.0,52.36,0,83.62,5,5,2021,19,0,1.0184224507598707,2,1,135,134,35.0,41.0,45.0,56.5,35.285714285714285,4.386125310350353,36.5,8.16426190257228,0.7412220108485958,-0.6712599575675313,-0.9951053111006974,-0.09882013873287211,0.5947266869607636,0.8039279618328211,0
2021-05-16,Automotive,36.0,52.36,0,83.02,6,5,2021,19,0,1.0184224507598707,2,1,136,135,39.0,41.0,45.0,39.0,35.0,4.000000000000094,36.13333333333333,7.774775008756309,0.7295575540864875,-0.6839194216246106,-0.9979171608653922,-0.06450844944931625,0.6354323008901765,0.772156584499165,0
2021-05-17,Automotive,33.0,52.36,0,77.33,0,5,2021,20,0,1.0184224507598707,2,0,137,136,36.0,35.0,34.0,31.0,34.285714285714285,3.093772546815516,35.45,6.757307666264113,0.717676913675962,-0.6963762255968722,-0.9995462806873573,-0.03012030484690836,0.6744436188329453,0.7383263540031066,0
2021-05-18,Automotive,31.0,52.36,0,86.05,1,5,2021,20,0,1.0184224507598707,2,0,138,137,33.0,29.0,32.0,27.0,34.0,3.1091263510297353,34.666666666666664,5.473026858010636,0.705583610107178,-0.7086266782644596,-0.9999907397361901,0.004303538296243821,0.7116566222817747,0.702527474169157,0
2021-05-19,Automotive,29.0,52.36,0,84.85,2,5,2021,20,0,1.0184224507598707,2,0,139,138,31.0,33.0,27.0,28.0,34.285714285714285,2.6276913640613686,34.4,5.449454259294041,0.6932812268869777,-0.7206671495538609,-0.9992500112396835,0.03872228089217399,0.7469720876965548,0.664855397964287,0
2021-05-20,Automotive,28.0,52.36,0,77.47,3,5,2021,20,0,1.0184224507598707,2,0,140,139,29.0,33.0,32.0,29.0,33.714285714285715,3.302235894778374,34.333333333333336,5.504439169862146,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,0.7802958510707751,0.6254105729852468,0
2021-05-21,Automotive,39.0,52.36,0,79.03,4,5,2021,20,0,1.0184224507598707,2,0,141,140,28.0,35.0,37.0,38.0,33.0,3.9581140290127474,34.36666666666667,5.461358510628031,0.6680638642135335,-0.7441039398713607,-0.994217906893952,0.10738134666416306,0.8115390590073613,0.5842981736283681,0
2021-05-22,Automotive,43.0,52.36,0,72.74,5,5,2021,20,0,1.0184224507598707,2,1,142,141,39.0,39.0,41.0,46.0,33.57142857142857,4.540820148282516,34.733333333333334,5.387938850569046,0.6551563572090853,-0.7554933140726803,-0.989932495087353,0.141540295217043,0.8406184056344775,0.5416278206559824,0
2021-05-23,Automotive,40.0,52.36,0,73.79,6,5,2021,20,0,1.0184224507598707,2,1,143,142,43.0,36.0,41.0,35.0,34.142857142857146,5.490251100164541,35.2,5.479743261038475,0.6420547132365637,-0.766658819300159,-0.9844738167520923,0.17553149042142777,0.8674563547295968,0.49751328890718066,0
2021-05-24,Automotive,30.0,52.36,0,69.22,0,5,2021,21,0,1.0184224507598707,2,0,144,143,40.0,33.0,35.0,25.0,34.714285714285715,5.908025211926798,35.266666666666666,5.526945488855634,0.6287628145958344,-0.7775971469736269,-0.9778483415056567,0.20931464596304888,0.8919813464595485,0.45207220393230413,0
2021-05-25,Automotive,32.0,52.36,0,71.67,1,5,2021,21,0,1.0184224507598707,2,0,145,144,30.0,31.0,29.0,31.0,34.285714285714285,6.156684327197775,34.733333333333334,5.2188870086633825,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,0.9141279881853336,0.40542572835999774,0
2021-05-26,Automotive,33.0,52.36,0,72.99,2,5,2021,21,0,1.0184224507598707,2,0,146,145,32.0,29.0,33.0,31.0,34.42857142857143,6.078847008469761,34.63333333333333,5.242290453170477,0.6016240632249226,-0.7987793728863649,-0.9611297838723007,0.27609697309746883,0.933837228822925,0.3576982388331259,0
2021-05-27,Automotive,33.0,52.36,0,64.65,3,5,2021,21,0,1.0184224507598707,2,0,147,146,33.0,28.0,33.0,36.0,35.0,5.656854249492448,34.9,4.929503017546498,0.5877852522924732,-0.8090169943749473,-0.9510565162951536,0.30901699437494723,0.9510565162951538,0.30901699437494684,0
2021-05-28,Automotive,35.0,52.36,0,75.27,4,5,2021,21,0,1.0184224507598707,2,0,148,147,33.0,39.0,35.0,37.0,35.714285714285715,4.889249625940839,34.96666666666667,4.888292370434751,0.5737722679043246,-0.8190148866680801,-0.9398560579418953,0.341570769167856,0.9657399376548549,0.2595117970697999,0
2021-05-29,Automotive,44.0,52.36,0,76.92,5,5,2021,21,0,1.0184224507598707,2,1,149,148,35.0,43.0,39.0,45.0,35.142857142857146,4.670066788550734,35.1,4.830577890751862,0.5595892624101765,-0.8287700871745038,-0.9275416835791965,0.3737197147904692,0.9778483415056568,0.2093146459630485,0
2021-05-30,Automotive,56.5,39.27,1,71.19,6,5,2021,21,0,0.7638168380699031,2,1,150,149,44.0,40.0,36.0,45.0,35.285714285714285,4.9569575922564955,35.36666666666667,5.095524292562247,0.545240438540651,-0.8382797052177744,-0.9141279881853337,0.4054257283599973,0.9873494423939863,0.15855938510313522,0
2021-05-31,Automotive,56.5,39.27,1,57.16,0,5,2021,22,0,0.7638168380699031,2,0,151,150,56.5,30.0,33.0,34.0,37.642857142857146,9.454779592505462,36.016666666666666,6.390298861573684,0.5307300481619334,-0.8475409228928311,-0.8996308696522434,0.4366512319560638,0.9942179068939518,0.10738134666416355,0
2021-06-01,Automotive,56.5,39.27,1,68.78,1,6,2021,22,0,0.7638168380699031,2,0,152,151,56.5,32.0,31.0,32.0,41.42857142857143,11.054518576237562,36.4,7.236640485559678,0.5160623910158528,-0.8565509959010036,-0.8840675099433637,0.46735921715800205,0.9984354211555643,0.055916990100603504,0
2021-06-02,Automotive,31.0,52.36,0,62.48,2,6,2021,22,0,1.0184224507598707,2,0,153,152,56.5,33.0,29.0,27.0,44.92857142857143,11.443442705426596,36.78333333333333,7.9748347008415905,0.5012418134457758,-0.865307254363206,-0.8674563547295971,0.4975132889071803,0.9999907397361901,0.004303538296245199,0
2021-06-03,Automotive,32.0,52.36,0,65.8,3,6,2021,22,0,1.0184224507598707,2,0,154,153,31.0,33.0,28.0,32.0,44.642857142857146,11.810003830490095,36.68333333333333,8.029561044958353,0.48627270710868997,-0.8738071036110808,-0.8498170915275277,0.5270777086423724,0.9988797155850336,-0.04732138832243183,0
2021-06-04,Automotive,36.0,52.36,0,75.5,4,6,2021,22,0,1.0184224507598707,2,0,155,154,32.0,35.0,39.0,37.0,44.5,11.97914855071095,36.68333333333333,8.029561044958353,0.4711595076738638,-0.8820480249558537,-0.8311706263658079,0.5560174366570446,0.9951053111006976,-0.09882013873287163,0
2021-06-05,Automotive,39.0,52.36,0,55.45,5,6,2021,22,0,1.0184224507598707,2,1,156,155,36.0,44.0,43.0,41.0,44.642857142857146,11.852265204432051,36.983333333333334,7.820710053897056,0.4559066935084588,-0.8900275764346767,-0.8115390590073611,0.5842981736283683,0.9886775902323405,-0.15005539834465212,0
2021-06-06,Automotive,48.0,52.36,0,62.92,6,6,2021,22,0,1.0184224507598707,2,1,157,156,39.0,56.5,40.0,41.0,43.92857142857143,12.046536747922529,37.21666666666667,7.7711705652381,0.440518784350495,-0.8977433935342337,-0.7909456567567774,0.6118864012687242,0.9796136916454901,-0.2008905551306348,0
2021-06-07,Automotive,35.0,52.36,0,70.52,0,6,2021,23,0,1.0184224507598707,2,0,158,157,48.0,56.5,30.0,35.0,42.714285714285715,10.946297482319258,37.583333333333336,8.016237114211657,0.42500033996955416,-0.9051931898913974,-0.7694148268839381,0.6387494220515268,0.9679377830240643,-0.2511900638848191,0
2021-06-08,Automotive,33.0,52.36,0,62.23,1,6,2021,23,0,1.0184224507598707,2,0,159,158,35.0,56.5,32.0,29.0,39.642857142857146,9.330569318617396,37.38333333333333,8.002891000620723,0.4093559588156213,-0.9123747579707273,-0.7469720876965551,0.6648553979642866,0.9536809966304456,-0.3008198076356675,0
2021-06-09,Automotive,34.0,52.36,0,61.22,2,6,2021,23,0,1.0184224507598707,2,0,160,159,33.0,31.0,33.0,33.0,36.285714285714285,5.822779568622068,37.11666666666667,8.011503941352018,0.39359027665646673,-0.9192859697186104,-0.7236440382959124,0.690173388242972,0.9368813462954314,-0.34964745525122864,0
2021-06-10,Automotive,36.0,52.36,0,74.63,3,6,2021,23,0,1.0184224507598707,2,0,161,160,34.0,32.0,33.0,33.0,36.714285714285715,5.4685246552212385,37.083333333333336,8.022686940615749,0.3777079652039649,-0.9259247771938498,-0.6994583270516471,0.7146733860429608,0.9175836260593944,-0.3975428142825545,0
2021-06-11,Automotive,37.0,52.36,0,65.72,4,6,2021,23,0,1.0184224507598707,2,0,162,161,36.0,36.0,35.0,35.0,37.285714285714285,5.089672082242876,37.31666666666667,7.880008897830327,0.36171373072976765,-0.9322892131745133,-0.6744436188329457,0.7383263540031063,0.8958392907349094,-0.44437817810461216,0
2021-06-12,Automotive,44.0,52.36,0,67.85,5,6,2021,23,0,1.0184224507598707,2,1,163,162,37.0,39.0,44.0,39.0,37.42857142857143,5.061526214398996,37.45,7.838180207517387,0.3456123126707335,-0.9383773917408641,-0.6486295610349818,0.7611042586607742,0.8717063187093216,-0.4900286664290598,0
2021-06-13,Automotive,43.0,52.36,0,65.0,6,6,2021,23,0,1.0184224507598707,2,1,164,163,44.0,48.0,56.5,36.0,38.142857142857146,5.639993245521167,37.81666666666667,7.880008897830327,0.3294084822245304,-0.9441875088341993,-0.622046748440868,0.7829801036770624,0.8452490573530637,-0.5343725582809781,0
2021-06-14,Automotive,41.0,52.36,0,62.68,0,6,2021,24,0,1.0184224507598707,2,0,165,164,43.0,35.0,56.5,33.0,37.42857142857143,4.353433237386509,38.083333333333336,7.916681790669163,0.3131070409358269,-0.9497178427914316,-0.594726686960764,0.8039279618328208,0.8165380514459165,-0.5772916165517267,0
2021-06-15,Automotive,36.0,52.36,0,67.53,1,6,2021,24,0,1.0184224507598707,2,0,166,165,41.0,33.0,56.5,31.0,38.285714285714285,4.386125310350335,38.15,7.933071327654582,0.29671281927349075,-0.9549667548552551,-0.5667017562911184,0.8239230057575536,0.7856498550787148,-0.6186714032625029,0
2021-06-16,Automotive,33.0,52.36,0,70.07,2,6,2021,24,0,1.0184224507598707,2,0,167,166,36.0,34.0,31.0,29.0,38.714285714285715,3.9036002917942048,38.15,7.933071327654582,0.28023067519921585,-0.9599326896597447,-0.5380051715382992,0.8429415373547832,0.7526668275320086,-0.6584015846980485,0
2021-06-17,Automotive,39.0,52.36,0,51.46,3,6,2021,24,0,1.0184224507598707,2,0,168,167,33.0,36.0,32.0,28.0,38.57142857142857,4.117326918327172,38.15,7.933071327654582,0.26366549272800704,-0.9646141756912435,-0.5086709438521042,0.8609610158889945,0.7176769136759622,-0.696376225596872,0
2021-06-18,Automotive,44.0,52.36,0,59.04,4,6,2021,24,0,1.0184224507598707,2,0,169,168,39.0,37.0,36.0,39.0,39.0,3.9581140290127084,38.416666666666664,7.818064110557144,0.24702218048093552,-0.9690098257244062,-0.4787338401157883,0.8779600847008883,0.6807734094770164,-0.7324940716135787,0
2021-06-19,Automotive,41.0,52.36,0,58.32,5,6,2021,24,0,1.0184224507598707,2,1,170,169,44.0,44.0,39.0,43.0,40.0,4.242640687119344,38.916666666666664,7.673379120468168,0.23030567023061221,-0.9731183372332619,-0.4482293417404106,0.893918596519257,0.6420547132365636,-0.7666588193001591,0
2021-06-20,Automotive,44.0,52.36,0,55.72,6,6,2021,24,0,1.0184224507598707,2,1,171,170,41.0,43.0,48.0,40.0,39.57142857142857,3.909694909544069,39.35,7.397751289272375,0.21352091543979612,-0.9769384927771817,-0.41719360261231697,0.9088176373395028,0.6016240632249223,-0.798779372886365,0
2021-06-21,Automotive,34.0,52.36,0,62.1,0,6,2021,25,0,1.0184224507598707,2,0,172,171,44.0,41.0,35.0,30.0,39.714285714285715,4.070801956792923,39.516666666666666,7.445761735114279,0.19667288979357647,-0.980469160361632,-0.38566340624360745,0.9226395488404875,0.5595892624101764,-0.8287700871745038,0
2021-06-22,Automotive,35.0,52.36,0,57.8,1,6,2021,25,0,1.0184224507598707,2,0,173,172,34.0,36.0,33.0,32.0,38.714285714285715,4.535573676110787,39.21666666666667,7.481797835452036,0.1797665857255624,-0.9837092937736097,-0.3536761221763721,0.935367949313148,0.5160623910158538,-0.8565509959010029,0
2021-06-23,Automotive,33.0,52.36,0,65.46,2,6,2021,25,0,1.0184224507598707,2,0,174,173,35.0,33.0,34.0,33.0,38.57142857142857,4.649628761422591,39.05,7.519342872976292,0.16280701293851715,-0.986657932891657,-0.32126966169236515,0.9469877530760751,0.4711595076738632,-0.882048024955854,0
2021-06-24,Automotive,35.0,52.36,0,60.65,3,6,2021,25,0,1.0184224507598707,2,0,175,174,33.0,39.0,36.0,33.0,38.57142857142857,4.649628761422591,39.15,7.41404771014295,0.1457991969198751,-0.9893142039703663,-0.2884824328806098,0.9574851883550389,0.4250003399695548,-0.9051931898913971,0
2021-06-25,Automotive,39.0,52.36,0,61.29,4,6,2021,25,0,1.0184224507598707,2,0,176,175,35.0,44.0,37.0,35.0,38.0,4.83045891539654,39.25,7.334084339810141,0.12874817745258132,-0.99167731989929,-0.2553532951161881,0.9668478136052773,0.37770796520396555,-0.9259247771938496,0
2021-06-26,Automotive,50.0,52.36,0,47.79,5,6,2021,25,0,1.0184224507598707,2,1,177,176,39.0,41.0,44.0,44.0,37.285714285714285,4.111540089159113,39.45,7.238963061578406,0.11165900712169512,-0.993746580436178,-0.22192151300416674,0.9750645322571945,0.3294084822245307,-0.9441875088341992,0
2021-06-27,Automotive,40.0,52.36,0,49.07,6,6,2021,25,0,1.0184224507598707,2,1,178,177,50.0,44.0,43.0,56.5,38.57142857142857,6.294366339755587,40.016666666666666,7.380640255066812,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,0.2802306751992165,-0.9599326896597444,0
2021-06-28,Automotive,33.0,52.36,0,48.79,0,6,2021,26,0,1.0184224507598707,2,0,179,178,40.0,34.0,41.0,56.5,38.0,5.8878405775519465,40.18333333333333,7.3196515525381916,0.07738647923346301,-0.9970011699250151,-0.154308820664281,0.9880226656636976,0.23030567023061246,-0.9731183372332619,0
2021-06-29,Automotive,29.0,52.36,0,58.34,1,6,2021,26,0,1.0184224507598707,2,0,180,179,33.0,35.0,36.0,56.5,37.857142857142854,6.01189297500028,39.81666666666667,7.396974373692093,0.06021327736579302,-0.9981855344718586,-0.12020804489935275,0.9927487224577402,0.1797665857255622,-0.9837092937736098,0
2021-06-30,Automotive,31.0,52.36,0,46.2,2,6,2021,26,0,1.0184224507598707,2,0,181,180,29.0,33.0,33.0,31.0,37.0,6.85565460040109,38.9,6.948579611740066,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,0.1287481774525807,-0.99167731989929,0
2021-07-01,Automotive,36.0,52.36,0,45.65,3,7,2021,26,0,1.0184224507598707,3,0,182,181,31.0,35.0,39.0,32.0,36.714285714285715,7.087883692478023,38.05,6.245481125002196,0.02581844022713308,-0.9996666485105112,-0.05161966722325418,0.9986668162884759,0.07738647923346281,-0.9970011699250151,0
2021-07-02,Automotive,41.0,52.36,0,44.05,4,7,2021,26,0,1.0184224507598707,3,0,183,182,36.0,39.0,44.0,36.0,36.857142857142854,7.057586259446246,37.36666666666667,5.189401223404425,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,0.02581844022713244,-0.9996666485105112,0
